"id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_degree","compas_risk_score","two_year_recid","compas_binary_class","random_split"
775,"white",0,52,0,0,4,0,3,0,0,"test"
779,"black",1,35,0,0,12,0,2,0,0,"train"
781,"other",0,48,0,0,12,1,5,0,1,"train"
785,"black",1,26,0,0,0,0,2,0,0,"train"
786,"white",1,48,0,0,0,0,1,0,0,"test"
787,"hispanic",0,30,0,0,7,0,4,0,0,"train"
788,"other",0,28,0,0,2,0,1,0,0,"test"
789,"black",0,33,0,0,2,0,3,0,0,"train"
790,"black",1,34,0,0,6,1,4,0,0,"train"
792,"other",0,25,0,0,0,0,1,0,0,"test"
793,"black",0,59,0,0,10,1,7,1,1,"train"
794,"black",0,29,0,0,5,1,5,1,1,"test"
796,"white",0,24,0,0,0,1,2,0,0,"train"
798,"white",0,48,0,0,1,1,7,1,1,"train"
800,"black",0,55,0,0,0,0,8,1,1,"train"
803,"black",0,52,0,0,4,0,5,0,1,"train"
804,"black",0,20,0,0,0,1,4,1,0,"train"
805,"white",0,25,0,0,4,1,4,1,0,"test"
806,"white",0,24,0,0,0,1,2,0,0,"test"
807,"white",0,23,0,0,0,0,9,0,1,"train"
808,"white",0,27,0,1,6,1,4,0,0,"test"
810,"black",0,25,0,1,1,0,3,1,0,"train"
812,"black",0,31,0,0,0,1,2,0,0,"test"
813,"black",0,25,0,1,6,1,4,1,0,"test"
814,"white",0,32,0,0,1,1,1,1,0,"train"
815,"white",0,21,0,0,0,1,3,1,0,"test"
817,"other",0,37,0,0,1,1,1,0,0,"train"
818,"white",0,25,0,0,0,1,3,0,0,"test"
820,"hispanic",0,32,1,1,20,1,10,0,1,"train"
821,"black",0,35,0,0,0,1,7,0,1,"test"
823,"black",0,42,0,0,14,1,7,1,1,"train"
825,"white",0,24,0,0,9,0,10,1,1,"train"
829,"white",0,22,1,0,6,1,10,1,1,"test"
830,"hispanic",0,21,0,0,0,1,6,1,1,"train"
831,"white",0,47,0,0,1,0,1,0,0,"test"
835,"black",0,27,0,0,5,1,9,1,1,"train"
836,"hispanic",0,43,0,0,2,0,1,1,0,"test"
837,"white",0,46,0,0,2,1,6,1,1,"test"
838,"black",0,44,0,0,1,0,3,0,0,"train"
840,"black",0,27,0,0,0,1,5,0,1,"test"
841,"white",0,23,0,0,2,1,2,0,0,"test"
842,"hispanic",1,50,0,0,1,1,1,0,0,"train"
843,"black",0,42,0,0,8,1,5,0,1,"train"
844,"black",0,58,0,0,6,1,6,0,1,"train"
847,"black",0,26,0,0,3,1,6,0,1,"train"
848,"other",1,48,0,0,0,1,1,0,0,"test"
849,"black",0,39,0,0,3,1,3,1,0,"train"
850,"black",0,21,0,2,3,1,5,1,1,"train"
851,"white",0,63,0,0,1,0,1,0,0,"train"
852,"black",0,22,0,1,3,1,7,1,1,"train"
853,"black",0,50,0,0,3,0,3,0,0,"train"
855,"black",0,38,0,0,0,1,1,0,0,"train"
856,"white",0,41,0,0,1,1,6,0,1,"train"
857,"black",0,28,8,0,16,1,8,1,1,"test"
858,"black",1,30,0,0,0,0,3,0,0,"test"
859,"black",0,23,0,0,1,1,5,0,1,"train"
861,"white",0,25,0,0,2,1,4,1,0,"train"
863,"white",0,40,0,0,5,1,4,0,0,"train"
864,"hispanic",0,24,0,0,8,1,8,0,1,"train"
867,"black",0,27,0,0,5,0,4,1,0,"test"
869,"white",0,44,0,0,11,0,3,0,0,"train"
870,"black",1,35,0,0,6,1,2,1,0,"test"
871,"white",0,42,0,0,0,0,1,0,0,"train"
872,"black",0,38,0,0,15,1,7,0,1,"test"
874,"hispanic",0,26,0,0,4,1,6,0,1,"train"
875,"black",1,25,0,0,0,0,3,0,0,"train"
879,"white",0,24,0,0,1,1,4,0,0,"test"
880,"hispanic",0,64,0,0,1,1,1,0,0,"test"
881,"white",1,49,0,0,2,0,1,1,0,"train"
882,"white",0,50,0,0,5,1,1,1,0,"train"
883,"white",0,28,0,0,8,1,6,1,1,"train"
884,"white",0,66,0,0,0,0,1,1,0,"train"
886,"white",1,46,0,0,0,0,1,0,0,"test"
887,"black",0,30,0,0,5,1,6,1,1,"test"
888,"white",1,22,0,0,0,0,3,0,0,"test"
889,"white",0,23,0,0,1,0,4,0,0,"train"
890,"other",0,30,0,0,0,0,6,1,1,"test"
891,"black",0,24,1,0,10,1,10,1,1,"train"
893,"hispanic",0,31,0,0,0,0,1,0,0,"train"
895,"other",0,31,0,0,1,1,2,0,0,"test"
897,"black",0,21,4,0,4,1,7,1,1,"test"
898,"black",0,28,0,0,4,1,8,0,1,"train"
899,"black",0,25,0,0,0,0,3,0,0,"train"
900,"white",1,21,0,0,0,1,7,0,1,"train"
901,"black",0,27,0,0,0,0,2,0,0,"test"
904,"hispanic",0,20,0,0,0,0,2,1,0,"train"
905,"hispanic",0,32,0,0,1,1,1,0,0,"train"
906,"white",1,24,0,0,0,1,5,0,1,"test"
909,"black",0,20,1,0,1,1,3,0,0,"train"
913,"black",0,31,0,0,3,0,8,1,1,"train"
914,"black",0,27,0,0,3,0,7,1,1,"test"
915,"black",0,59,0,0,17,1,5,1,1,"train"
916,"black",0,40,0,0,0,1,2,0,0,"train"
917,"black",0,22,0,0,11,1,10,1,1,"test"
918,"black",1,38,0,0,1,1,1,0,0,"train"
919,"hispanic",0,36,0,0,1,0,10,1,1,"train"
921,"black",0,30,0,0,1,0,7,0,1,"train"
922,"white",0,27,0,0,6,1,6,1,1,"test"
923,"black",0,43,0,0,1,0,1,0,0,"train"
924,"white",1,59,0,0,0,0,1,0,0,"test"
925,"white",0,37,0,0,2,0,1,0,0,"train"
926,"black",0,28,0,0,5,0,7,1,1,"train"
927,"white",0,38,0,0,0,1,1,0,0,"train"
930,"black",0,22,0,0,0,1,8,1,1,"train"
932,"hispanic",0,43,0,0,1,0,1,0,0,"train"
934,"black",0,25,0,0,4,1,5,1,1,"test"
935,"white",0,51,0,0,0,0,1,0,0,"train"
937,"hispanic",0,30,0,0,6,1,5,1,1,"test"
943,"white",0,29,0,0,2,0,2,1,0,"test"
944,"black",0,28,0,0,10,1,3,0,0,"test"
945,"black",0,26,0,0,6,0,8,0,1,"test"
946,"black",0,55,0,0,9,0,3,1,0,"train"
947,"white",1,23,0,0,3,1,10,0,1,"test"
948,"black",1,22,0,0,0,0,5,0,1,"test"
949,"white",1,19,0,0,2,1,10,1,1,"test"
951,"black",0,31,0,0,1,0,1,0,0,"train"
953,"black",0,29,0,0,0,0,1,0,0,"train"
955,"black",0,61,0,0,15,1,6,1,1,"train"
956,"black",0,24,0,0,4,1,10,1,1,"train"
958,"hispanic",0,31,0,0,0,0,2,0,0,"test"
959,"black",0,20,0,1,4,1,9,1,1,"train"
960,"white",0,26,0,0,3,1,7,1,1,"train"
962,"white",0,27,0,0,5,0,9,0,1,"test"
963,"white",0,25,0,0,1,1,5,0,1,"test"
964,"white",0,23,0,2,3,1,5,1,1,"train"
965,"black",0,38,0,0,0,1,1,0,0,"test"
967,"black",0,27,0,2,18,1,9,1,1,"train"
968,"white",1,35,0,0,0,1,3,1,0,"train"
969,"other",0,22,0,0,0,1,9,0,1,"test"
971,"black",1,58,0,0,4,1,2,1,0,"test"
973,"white",1,57,0,0,0,0,4,1,0,"test"
975,"black",0,21,0,0,0,1,3,0,0,"train"
977,"black",1,22,0,0,0,1,8,0,1,"train"
978,"black",0,30,0,0,0,1,2,0,0,"test"
979,"white",0,24,0,0,1,1,10,1,1,"test"
983,"white",0,22,0,0,2,1,4,1,0,"train"
986,"white",0,29,0,0,3,1,4,1,0,"train"
987,"black",0,30,0,0,8,1,8,1,1,"train"
988,"black",1,31,0,0,10,1,6,0,1,"test"
990,"white",1,45,0,0,1,1,6,0,1,"train"
991,"black",0,23,0,0,4,1,7,0,1,"train"
993,"white",0,39,0,0,2,1,2,1,0,"train"
995,"black",0,31,0,0,0,1,8,1,1,"test"
996,"black",0,22,0,0,1,1,4,1,0,"test"
997,"black",1,27,0,0,9,1,2,1,0,"train"
998,"black",0,27,0,0,13,1,7,1,1,"train"
999,"white",0,38,0,0,1,1,1,1,0,"test"
1000,"black",0,31,0,0,23,1,10,1,1,"test"
1001,"black",0,47,0,0,20,1,9,0,1,"test"
1002,"black",0,22,0,1,3,1,7,0,1,"train"
1003,"black",0,35,0,0,1,0,9,1,1,"train"
1004,"hispanic",0,23,0,0,2,0,6,1,1,"train"
1005,"black",0,65,0,0,2,0,2,1,0,"test"
1006,"black",0,35,0,0,0,0,4,0,0,"test"
1007,"black",1,33,0,0,0,1,3,0,0,"train"
1008,"white",0,53,0,0,1,0,1,0,0,"test"
1009,"hispanic",0,52,0,0,0,1,1,0,0,"train"
1014,"black",0,21,0,0,0,1,5,0,1,"train"
1015,"black",0,37,0,0,11,1,4,0,0,"test"
1016,"other",0,30,0,0,4,0,9,1,1,"train"
1017,"white",0,33,0,0,5,1,5,0,1,"train"
1018,"black",0,31,0,0,2,0,7,0,1,"train"
1020,"other",0,54,0,0,0,1,1,0,0,"train"
1022,"black",1,31,0,0,0,0,1,0,0,"train"
1023,"white",1,59,0,0,2,1,3,0,0,"train"
1024,"black",0,27,0,0,0,0,2,0,0,"train"
1025,"black",0,36,0,0,0,0,7,1,1,"train"
1026,"black",0,46,0,0,17,1,9,1,1,"train"
1027,"black",0,22,0,0,3,1,9,0,1,"test"
1030,"white",1,28,0,0,0,0,2,0,0,"train"
1031,"white",1,34,0,0,15,1,9,1,1,"train"
1032,"hispanic",0,29,0,0,7,1,9,1,1,"train"
1034,"black",0,23,0,0,2,0,10,1,1,"test"
1036,"black",0,27,0,0,3,1,4,0,0,"test"
1037,"asian",0,21,0,0,0,1,6,1,1,"test"
1038,"white",0,48,0,0,3,1,1,1,0,"test"
1039,"black",0,30,0,0,15,1,9,1,1,"test"
1041,"black",1,32,0,0,2,1,2,0,0,"train"
1043,"black",0,31,0,0,5,1,7,0,1,"train"
1044,"black",0,36,0,1,4,0,5,0,1,"train"
1046,"black",0,36,0,0,1,0,5,0,1,"train"
1048,"black",0,44,0,0,14,1,8,1,1,"train"
1049,"white",0,53,0,0,2,1,1,0,0,"train"
1051,"black",0,33,0,0,3,0,2,1,0,"train"
1054,"black",0,21,1,0,2,1,10,0,1,"train"
1055,"black",0,33,0,0,4,1,8,1,1,"train"
1056,"white",0,47,0,0,2,1,5,1,1,"train"
1057,"black",0,57,0,0,20,1,7,1,1,"train"
1058,"black",0,28,0,0,2,0,4,0,0,"train"
1059,"black",0,24,0,0,1,0,6,0,1,"train"
1060,"black",0,44,0,0,1,1,1,0,0,"train"
1061,"black",0,46,0,0,0,1,1,0,0,"train"
1062,"black",0,37,0,0,6,1,3,0,0,"test"
1063,"black",0,26,0,0,10,0,6,1,1,"train"
1065,"black",0,27,0,1,10,1,8,1,1,"train"
1066,"white",0,40,0,0,1,1,2,0,0,"test"
1068,"white",1,60,0,0,9,1,3,1,0,"train"
1069,"white",0,53,0,0,1,1,1,0,0,"train"
1070,"black",0,26,0,1,8,1,6,0,1,"train"
1072,"black",0,28,0,0,0,1,1,0,0,"train"
1073,"hispanic",0,23,0,0,0,0,4,0,0,"train"
1076,"white",1,46,0,0,2,1,8,0,1,"train"
1077,"black",0,23,0,0,0,1,5,1,1,"train"
1079,"black",0,37,0,0,5,1,1,1,0,"train"
1081,"black",0,44,0,0,1,0,1,0,0,"train"
1082,"black",0,50,0,0,18,1,8,1,1,"test"
1084,"black",0,45,0,0,0,0,1,0,0,"train"
1086,"black",0,22,0,0,1,1,5,0,1,"train"
1087,"white",0,26,0,0,1,1,2,1,0,"train"
1088,"white",0,62,0,0,0,1,1,0,0,"train"
1089,"white",0,34,0,0,0,0,1,1,0,"test"
1092,"hispanic",0,24,0,0,1,1,10,0,1,"train"
1093,"white",0,21,0,0,0,0,2,0,0,"train"
1094,"white",0,25,0,0,0,1,2,1,0,"test"
1096,"white",0,68,0,0,0,0,1,0,0,"test"
1097,"white",0,41,0,0,2,0,2,0,0,"test"
1099,"white",0,21,0,0,1,1,3,0,0,"train"
1101,"hispanic",1,37,0,0,1,1,3,0,0,"test"
1103,"black",0,22,0,0,0,1,8,0,1,"test"
1105,"white",0,38,0,0,11,1,4,1,0,"train"
1106,"white",0,42,0,0,1,1,1,0,0,"test"
1107,"white",0,22,0,1,1,1,4,1,0,"train"
1109,"black",0,45,0,0,0,1,4,1,0,"train"
1110,"black",1,36,0,0,4,1,10,1,1,"test"
1111,"black",0,48,0,0,2,1,6,0,1,"train"
1118,"white",1,45,0,0,1,1,1,0,0,"test"
1119,"black",0,23,0,0,6,1,9,1,1,"train"
1120,"black",0,24,0,0,0,1,8,0,1,"train"
1121,"black",0,29,0,0,0,1,2,0,0,"test"
1122,"black",0,24,0,0,0,1,3,0,0,"test"
1123,"black",0,50,0,0,11,1,9,0,1,"train"
1125,"black",0,34,0,1,10,1,7,1,1,"train"
1127,"black",0,23,0,0,0,1,2,0,0,"test"
1128,"white",1,22,0,0,0,0,5,0,1,"train"
1129,"other",0,36,0,0,0,1,1,0,0,"train"
1130,"white",0,30,0,0,22,1,5,1,1,"train"
1131,"black",0,21,0,0,0,1,10,1,1,"train"
1132,"white",1,53,0,0,0,1,1,0,0,"train"
1135,"white",0,24,0,0,1,1,3,0,0,"test"
1136,"black",0,25,0,1,7,0,5,1,1,"train"
1138,"black",1,25,0,0,1,0,9,0,1,"test"
1140,"black",0,71,0,0,8,1,1,0,0,"test"
1141,"black",0,39,0,4,10,0,9,0,1,"train"
1142,"black",1,37,0,0,0,1,5,0,1,"train"
1143,"black",0,20,0,0,0,1,5,1,1,"train"
1144,"black",1,29,0,0,3,1,5,0,1,"train"
1145,"black",0,22,0,0,2,1,5,1,1,"train"
1146,"black",0,26,0,0,4,1,7,1,1,"train"
1149,"hispanic",0,35,0,0,5,1,7,0,1,"train"
1150,"black",1,47,0,0,19,1,10,1,1,"test"
1151,"other",0,21,0,0,1,1,4,1,0,"train"
1152,"other",1,23,0,0,0,0,10,0,1,"train"
1153,"white",1,20,0,0,1,1,8,1,1,"train"
1156,"black",1,23,0,0,0,1,2,0,0,"train"
1157,"native american",0,27,0,0,3,0,7,0,1,"train"
1158,"white",0,55,0,0,18,1,2,1,0,"train"
1159,"black",1,53,0,0,0,1,1,0,0,"train"
1160,"black",1,23,0,0,0,1,7,0,1,"train"
1162,"black",0,26,0,0,5,1,7,1,1,"train"
1163,"black",0,25,0,0,6,1,6,0,1,"train"
1165,"other",0,23,0,0,2,0,4,0,0,"test"
1166,"black",0,27,0,0,4,1,9,1,1,"train"
1167,"black",0,26,0,0,2,0,3,0,0,"test"
1169,"black",0,29,0,0,1,0,4,0,0,"test"
1170,"other",0,27,0,0,1,1,2,1,0,"test"
1171,"hispanic",0,28,0,0,0,1,2,0,0,"test"
1172,"black",0,31,0,0,0,0,2,0,0,"train"
1173,"black",0,41,0,0,8,1,6,1,1,"train"
1176,"white",0,25,0,0,0,0,2,0,0,"train"
1177,"white",0,47,0,0,0,0,1,0,0,"train"
1179,"black",0,37,0,0,4,1,2,0,0,"train"
1181,"black",1,35,0,0,4,1,5,0,1,"test"
1186,"white",0,24,0,0,1,0,4,1,0,"train"
1187,"white",0,21,0,2,2,1,9,1,1,"test"
1191,"white",0,22,0,0,0,1,4,1,0,"train"
1192,"black",0,57,0,0,11,1,6,0,1,"train"
1193,"white",0,48,0,0,0,1,7,0,1,"test"
1194,"other",0,36,0,0,0,1,1,0,0,"train"
1195,"black",1,37,0,0,3,1,7,0,1,"train"
1196,"white",0,31,0,0,0,0,1,0,0,"train"
1197,"black",0,22,0,1,1,1,9,1,1,"train"
1198,"white",0,31,0,0,2,0,3,0,0,"test"
1200,"black",0,24,0,0,0,1,5,1,1,"test"
1202,"black",0,32,0,0,22,1,9,1,1,"train"
1204,"other",1,23,0,0,0,0,4,0,0,"train"
1205,"black",0,63,0,0,0,0,1,0,0,"train"
1206,"other",0,30,0,0,0,1,1,0,0,"test"
1207,"white",0,26,0,0,2,1,5,1,1,"train"
1208,"white",0,48,0,0,2,0,3,0,0,"train"
1209,"white",0,20,0,0,0,1,4,0,0,"train"
1212,"black",1,24,0,0,1,0,5,1,1,"train"
1213,"black",1,36,0,0,1,0,2,0,0,"train"
1215,"hispanic",0,83,0,0,0,0,1,0,0,"train"
1216,"white",0,28,0,0,2,1,6,0,1,"train"
1217,"black",0,36,0,0,3,1,2,1,0,"train"
1219,"black",1,33,0,0,0,0,2,0,0,"train"
1220,"black",0,39,0,0,0,1,3,0,0,"train"
1221,"other",0,29,0,0,3,0,7,0,1,"test"
1222,"black",0,30,0,0,17,1,10,1,1,"train"
1223,"white",1,19,1,1,1,0,6,1,1,"train"
1225,"black",0,24,0,0,1,1,1,1,0,"test"
1227,"hispanic",0,36,0,0,11,1,7,0,1,"test"
1228,"white",1,29,0,0,1,1,5,0,1,"train"
1229,"black",0,35,0,0,7,1,6,0,1,"test"
1230,"black",0,24,0,0,0,1,3,0,0,"train"
1231,"white",0,26,0,0,0,0,2,0,0,"test"
1233,"white",0,26,0,0,8,1,4,0,0,"test"
1234,"black",0,52,0,0,7,0,6,0,1,"train"
1235,"black",0,28,0,0,14,1,7,1,1,"train"
1237,"black",0,32,0,0,0,0,5,0,1,"train"
1238,"white",1,32,0,0,1,0,3,1,0,"train"
1239,"black",0,33,0,0,5,0,8,1,1,"train"
1240,"black",0,29,0,1,16,1,10,0,1,"test"
1241,"white",0,34,0,0,1,0,3,1,0,"train"
1242,"other",1,37,0,0,0,0,1,1,0,"train"
1243,"white",0,43,0,0,0,0,1,0,0,"test"
1244,"white",0,47,0,0,2,1,4,0,0,"test"
1246,"black",0,25,0,0,3,0,6,1,1,"train"
1247,"black",1,23,0,0,1,1,3,0,0,"train"
1248,"white",0,39,0,0,2,0,2,0,0,"train"
1250,"black",0,35,0,0,13,1,8,1,1,"train"
1252,"other",0,33,0,0,0,1,1,0,0,"test"
1253,"other",0,21,0,0,0,1,3,1,0,"train"
1254,"black",0,43,1,0,20,1,8,0,1,"test"
1255,"black",0,25,0,1,3,1,8,1,1,"train"
1256,"black",0,48,1,0,25,1,10,1,1,"test"
1257,"black",0,22,0,0,1,0,7,1,1,"train"
1258,"black",0,52,1,0,9,0,8,1,1,"train"
1259,"white",0,26,0,0,5,1,4,1,0,"test"
1260,"black",0,67,0,0,4,0,7,1,1,"train"
1261,"black",0,34,0,0,4,0,2,0,0,"train"
1262,"white",0,56,0,0,4,0,1,0,0,"train"
1268,"black",0,28,0,0,1,1,4,1,0,"test"
1269,"black",0,29,0,0,2,0,4,0,0,"test"
1271,"black",1,24,0,0,0,0,5,1,1,"train"
1272,"black",0,37,0,0,6,1,5,1,1,"train"
1274,"other",0,43,0,0,3,1,2,0,0,"train"
1275,"white",0,51,0,0,0,1,1,0,0,"train"
1276,"black",0,20,0,0,1,0,7,1,1,"test"
1280,"white",0,26,0,0,4,0,7,1,1,"train"
1281,"white",1,39,0,0,1,0,2,1,0,"train"
1282,"black",0,21,0,0,1,1,8,0,1,"train"
1283,"black",0,21,0,1,1,1,9,1,1,"train"
1286,"white",0,24,0,2,3,1,4,1,0,"test"
1290,"black",0,26,0,1,4,0,8,1,1,"test"
1292,"white",0,48,0,0,1,1,2,0,0,"test"
1293,"black",0,24,0,1,5,1,5,1,1,"train"
1295,"white",0,26,0,0,0,1,4,0,0,"train"
1296,"white",0,46,0,0,0,1,1,0,0,"test"
1297,"hispanic",1,30,0,0,1,0,2,0,0,"train"
1298,"black",0,24,0,1,7,0,9,0,1,"train"
1300,"white",1,21,0,0,0,0,5,0,1,"test"
1303,"black",0,24,0,0,1,1,3,1,0,"train"
1304,"black",0,30,0,0,1,1,7,0,1,"train"
1305,"black",0,36,0,0,9,0,8,0,1,"train"
1306,"black",0,30,0,0,5,1,4,1,0,"train"
1310,"white",1,22,0,0,1,1,6,0,1,"train"
1313,"black",0,25,0,0,0,1,9,1,1,"train"
1314,"black",0,31,0,3,25,0,8,1,1,"train"
1315,"black",0,24,0,0,0,1,4,0,0,"train"
1318,"black",0,39,0,0,13,1,8,1,1,"train"
1320,"other",0,46,0,0,0,1,1,0,0,"train"
1321,"black",0,48,0,0,5,0,1,1,0,"train"
1323,"black",1,30,0,0,4,1,3,0,0,"train"
1324,"white",0,40,0,0,0,1,2,0,0,"test"
1325,"black",1,52,0,0,0,1,1,0,0,"train"
1326,"black",0,23,1,0,3,1,9,0,1,"test"
1328,"black",1,26,0,0,1,0,2,0,0,"test"
1329,"white",0,22,0,1,1,1,8,1,1,"train"
1330,"white",0,42,0,0,3,1,4,0,0,"test"
1331,"black",0,23,0,3,6,1,10,1,1,"test"
1332,"other",0,33,0,0,4,1,3,1,0,"train"
1334,"black",0,28,0,0,1,1,3,0,0,"train"
1335,"white",1,37,0,0,4,0,4,0,0,"test"
1336,"white",0,50,0,0,1,1,1,0,0,"test"
1341,"native american",0,38,0,0,25,0,10,1,1,"train"
1342,"black",0,32,0,0,1,1,7,0,1,"test"
1343,"hispanic",0,24,0,0,3,1,6,1,1,"test"
1344,"black",0,51,0,0,3,1,2,0,0,"train"
1345,"white",0,19,0,0,1,0,4,1,0,"train"
1346,"black",0,32,0,0,4,1,5,0,1,"train"
1347,"white",1,31,0,0,1,1,3,1,0,"train"
1348,"black",1,29,0,0,1,1,5,0,1,"train"
1349,"hispanic",0,43,0,0,0,0,1,0,0,"test"
1351,"black",0,26,0,0,9,1,7,1,1,"test"
1352,"white",0,27,0,0,0,1,10,1,1,"train"
1353,"white",0,52,0,0,1,1,1,1,0,"test"
1354,"hispanic",0,27,0,0,1,0,1,0,0,"test"
1356,"hispanic",1,57,0,0,1,0,2,0,0,"train"
1358,"black",0,28,0,0,3,0,6,1,1,"train"
1360,"black",0,32,0,0,3,1,1,1,0,"train"
1361,"black",0,27,0,0,5,0,3,1,0,"test"
1363,"hispanic",0,45,0,0,0,0,1,1,0,"test"
1366,"white",1,42,0,0,0,0,1,0,0,"train"
1367,"black",0,33,0,0,0,1,2,1,0,"test"
1368,"white",0,26,0,0,4,0,4,0,0,"train"
1369,"white",1,28,0,0,3,0,4,0,0,"test"
1370,"white",1,53,0,0,0,0,1,0,0,"train"
1372,"white",0,24,0,0,0,1,2,0,0,"test"
1375,"hispanic",0,28,0,0,1,1,2,0,0,"test"
1376,"hispanic",0,28,0,0,1,1,5,0,1,"test"
1377,"black",0,39,0,0,6,0,7,1,1,"train"
1379,"black",0,22,0,0,1,1,7,1,1,"train"
1380,"black",0,46,0,0,2,1,2,1,0,"train"
1382,"black",0,25,0,0,0,0,2,0,0,"test"
1384,"white",0,52,0,0,1,1,5,0,1,"train"
1385,"black",0,28,0,0,4,0,2,1,0,"train"
1388,"white",1,57,0,0,1,1,1,1,0,"test"
1393,"black",0,49,0,0,3,1,1,1,0,"train"
1395,"black",0,21,0,0,2,1,9,1,1,"train"
1396,"black",0,32,0,0,19,1,10,1,1,"train"
1397,"black",0,63,0,0,3,0,9,0,1,"train"
1399,"white",0,29,0,0,2,1,3,0,0,"test"
1402,"black",0,46,0,0,0,0,1,0,0,"train"
1403,"black",0,23,0,0,5,1,10,1,1,"train"
1408,"black",0,28,0,0,10,0,7,1,1,"test"
1410,"black",0,27,0,0,1,1,2,0,0,"test"
1411,"hispanic",1,69,0,0,0,0,1,0,0,"test"
1412,"hispanic",0,47,0,0,0,0,1,0,0,"train"
1418,"hispanic",0,45,0,0,1,1,3,0,0,"train"
1419,"white",1,33,0,0,1,0,1,0,0,"train"
1422,"hispanic",1,27,0,0,0,0,2,1,0,"test"
1424,"white",0,47,0,0,4,1,5,1,1,"test"
1427,"black",0,32,0,0,14,1,9,1,1,"train"
1428,"black",0,24,0,0,2,1,7,0,1,"test"
1429,"black",0,26,0,0,5,1,10,1,1,"train"
1430,"hispanic",0,47,0,0,0,0,4,0,0,"test"
1431,"white",0,25,0,0,1,1,5,0,1,"train"
1433,"black",0,21,0,0,1,1,8,0,1,"train"
1435,"black",0,25,0,0,2,0,2,1,0,"test"
1436,"black",0,22,1,1,6,1,7,1,1,"test"
1438,"white",1,26,0,0,0,1,6,0,1,"train"
1439,"white",0,20,0,0,0,1,4,0,0,"test"
1441,"black",0,30,0,0,1,0,5,1,1,"train"
1443,"black",0,45,0,0,0,1,5,1,1,"train"
1445,"black",0,33,0,0,7,1,7,1,1,"train"
1446,"white",0,35,0,0,2,1,1,0,0,"train"
1447,"white",0,41,0,0,5,1,1,0,0,"train"
1448,"white",0,23,0,0,0,0,3,0,0,"train"
1452,"white",1,21,0,1,0,0,5,1,1,"train"
1455,"black",0,54,0,0,0,1,1,0,0,"train"
1456,"black",0,27,0,0,10,1,6,1,1,"train"
1458,"white",0,22,0,0,0,0,3,0,0,"train"
1460,"hispanic",1,21,0,0,0,0,7,1,1,"train"
1461,"black",0,23,0,0,2,1,6,1,1,"test"
1462,"hispanic",0,30,0,0,1,0,1,0,0,"train"
1463,"black",0,36,0,0,5,0,8,1,1,"train"
1464,"hispanic",1,24,0,0,2,1,6,1,1,"test"
1467,"black",0,29,0,0,10,1,7,1,1,"train"
1470,"black",0,54,0,0,4,0,5,1,1,"train"
1471,"white",0,22,0,0,2,0,5,1,1,"train"
1472,"white",0,38,0,0,2,1,1,0,0,"train"
1473,"black",0,26,0,0,0,0,4,1,0,"train"
1474,"black",1,20,0,0,0,1,4,0,0,"train"
1475,"hispanic",0,56,0,0,0,0,1,0,0,"train"
1479,"black",0,52,0,0,6,0,1,1,0,"train"
1481,"black",0,29,0,0,0,1,1,0,0,"test"
1482,"black",1,23,0,0,6,0,7,0,1,"train"
1483,"black",0,35,0,0,1,0,1,0,0,"train"
1484,"white",0,32,0,0,8,1,9,1,1,"train"
1485,"black",0,21,0,0,1,0,7,1,1,"test"
1486,"hispanic",0,25,0,0,0,1,3,0,0,"train"
1488,"black",0,32,0,1,5,0,2,1,0,"test"
1490,"black",0,30,0,0,4,0,4,1,0,"train"
1491,"black",1,30,0,0,3,1,4,0,0,"test"
1496,"black",0,23,0,0,2,1,7,1,1,"train"
1497,"white",0,32,1,0,8,1,4,0,0,"train"
1498,"white",0,52,0,0,1,1,1,0,0,"train"
1499,"black",0,29,0,0,6,1,10,1,1,"test"
1501,"white",0,42,0,0,0,0,1,0,0,"train"
1505,"black",0,21,0,0,0,1,8,1,1,"train"
1506,"white",1,36,0,0,4,1,9,1,1,"train"
1508,"black",1,22,0,0,0,0,3,0,0,"train"
1509,"hispanic",0,45,0,0,2,1,1,0,0,"test"
1511,"black",0,29,0,0,0,0,2,0,0,"test"
1512,"black",0,54,0,0,2,0,2,0,0,"train"
1513,"black",0,30,0,0,6,1,5,1,1,"test"
1515,"black",0,51,0,0,17,0,4,0,0,"test"
1516,"hispanic",0,45,0,0,20,1,3,1,0,"train"
1517,"black",0,27,0,0,3,1,3,1,0,"train"
1518,"hispanic",0,24,0,0,1,1,2,1,0,"train"
1520,"white",0,24,0,0,2,1,6,0,1,"train"
1522,"black",0,23,0,0,2,0,7,0,1,"train"
1523,"other",1,42,0,0,2,0,3,0,0,"train"
1526,"black",0,36,0,0,5,1,4,0,0,"train"
1529,"black",1,38,0,1,8,0,7,1,1,"train"
1530,"hispanic",0,69,0,0,0,0,1,0,0,"train"
1531,"hispanic",0,21,0,0,1,1,5,1,1,"test"
1532,"hispanic",0,59,0,0,1,0,1,0,0,"train"
1533,"black",0,39,0,0,1,1,6,0,1,"train"
1534,"black",0,29,0,0,2,1,6,0,1,"test"
1535,"hispanic",0,22,0,0,1,0,7,1,1,"train"
1536,"black",0,28,0,0,1,1,4,0,0,"train"
1538,"white",0,44,0,0,6,1,3,0,0,"train"
1540,"black",0,25,0,0,2,1,5,0,1,"train"
1541,"black",0,31,0,0,0,1,10,0,1,"test"
1542,"black",0,35,0,1,17,0,7,1,1,"test"
